2017-11-25,8717.99
2017-11-26,9271.06
2017-11-27,9708.07
2017-11-28,9868.82
2017-11-29,9824.68
2017-11-30,9947.67
2017-12-01,10840.45
2017-12-02,10872.0
2017-12-03,11250.0
2017-12-04,11613.07
2017-12-05,11677.0
2017-12-06,13623.5
2017-12-07,16599.99
2017-12-08,15800.0
2017-12-09,14607.49
2017-12-10,14691.0
2017-12-11,16470.0
2017-12-12,16650.01
2017-12-13,16250.0
2017-12-14,16404.99
2017-12-15,17471.5
2017-12-16,19187.78
2017-12-17,18953.0
2017-12-18,18940.57
2017-12-19,17700.0
2017-12-20,16466.98
2017-12-21,15600.01
2017-12-22,14009.79
2017-12-23,14619.0
2017-12-24,14157.87
2017-12-25,13911.28
2017-12-26,15764.44
2017-12-27,15364.93
2017-12-28,14470.07
2017-12-29,14340.0
2017-12-30,12640.0
2017-12-31,13880.0
2018-01-01,13443.41
2018-01-02,14678.94
2018-01-03,15155.62
2018-01-04,15143.67
2018-01-05,16928.0
2018-01-06,17149.67
2018-01-07,16124.02
2018-01-08,14999.99
2018-01-09,14403.51
2018-01-10,14890.02
2018-01-11,13243.83
2018-01-12,13781.41
2018-01-13,14197.78
2018-01-14,13647.99
2018-01-15,13607.04
2018-01-16,11386.34
2018-01-17,11191.35
2018-01-18,11247.57
2018-01-19,11552.0
2018-01-20,12775.99
2018-01-21,11558.87
2018-01-22,10808.99
2018-01-23,10851.82
2018-01-24,11400.96
2018-01-25,11155.54
2018-01-26,11092.95
2018-01-27,11446.54
2018-01-28,11685.58
2018-01-29,11162.62
2018-01-30,9971.0
2018-01-31,10149.0
2018-02-01,8998.99
2018-02-02,8838.83
2018-02-03,9090.0
